genre;artist_name;title;loudness;tempo;time_signature;key;mode;duration;avg_timbre1;avg_timbre2;avg_timbre3;avg_timbre4;avg_timbre5;avg_timbre6;avg_timbre7;avg_timbre8;avg_timbre9;avg_timbre10;avg_timbre11;avg_timbre12;var_timbre1;var_timbre2;var_timbre3;var_timbre4;var_timbre5;var_timbre6;var_timbre7;var_timbre8;var_timbre9;var_timbre10;var_timbre11;var_timbre12
jazz and blues;Eric Dolphy;Ralph's New Blues;-18,222;126,251;4;5;0;591,43791;34,2830824;11,39076297;-5,055781386;-7,73239554;12,31456617;-1,52547746;-21,27356762;0,533711585;-2,201156568;0,685650024;-0,17620795;5,935026175;47,73529853;2713,517978;4477,459604;1450,384325;674,1599479;748,35077;678,7703055;357,1372984;330,7138445;229,6276091;309,8732887;394,0177069
jazz and blues;Eric Dolphy;Status Seeking;-17,789;99,942;7;3;1;530,83383;36,107481;40,5712095;-45,514857;-27,122803;8,2013335;-14,519743;-18,6995355;7,7261655;-9,0266065;5,777994;-5,099671;-6,8551555;23,75311929;801,8936674;3090,845997;1084,991913;634,8113584;589,1764465;439,0153595;294,011994;268,4608462;185,7522021;215,2219746;217,028081
jazz and blues;Eric Dolphy;Softly As In A Morning Sunrise (Live) (Digitally Remastered);-13,904;99,856;3;2;1;1219,18649;38,08056017;-20,76753323;-44,76886077;-19,35608449;11,6833775;-7,862289096;-17,00916334;7,097591008;-1,312584275;-2,049599262;-0,654645526;4,108874023;37,45686175;1500,406838;3036,995733;1227,206279;703,6053024;736,9644337;418,5398534;346,0490406;272,6197576;402,9512871;185,1062123;236,176595
jazz and blues;Eric Dolphy;Something Sweet_ Something Tender (Live);-20,716;45,966;4;10;0;88,842;28,96141146;-109,9079948;-4,154380208;-26,01883333;-1,589927083;-8,507072917;-13,302875;8,436895833;-22,62396875;-5,34609375;-0,559114583;7,588890625;69,80985197;5099,50905;5298,70045;3204,584523;1698,360159;1469,540998;871,5991572;371,2445256;387,1919098;290,8922364;304,3641992;463,2177149
jazz and blues;Eric Dolphy;G.W. (Live);-11,72;98,545;4;8;1;460,64281;41,84762894;-2,385260359;-23,15791713;-15,13683117;8,035914657;-3,152431045;-13,5290167;8,224098949;-5,524136054;-6,196202226;-1,889505875;2,439312307;22,44485423;1253,464633;2647,747561;1185,394597;456,1166498;825,4731979;441,7267677;310,1996182;172,6898472;213,593227;228,8339192;263,4508747
jazz and blues;Eric Dolphy;Iron Man (Live);-12,13;96,611;3;11;0;658,88608;38,85685459;22,2497258;-50,98990278;-26,87382385;21,33737266;-11,48842376;-19,49348941;5,801539676;-3,744064811;1,82603199;-3,040390528;-0,964929373;69,34758784;1546,677674;4917,991339;1303,57514;715,301952;716,2306221;510,6766286;444,770374;247,5534324;330,2756321;185,1541679;361,2397823
jazz and blues;Eric Dolphy;South Street Exit (Live);-16,072;98,302;4;2;1;449,07057;38,17831783;-5,365382946;-63,15241757;-30,21542739;38,38302636;-22,60977003;-12,31423307;6,07118863;-8,578436693;-0,358108527;-1,777564858;0,579934884;13,46298635;972,2088905;1477,211552;678,5803184;483,7574268;454,9388763;504,9864634;303,6786747;322,5270525;256,7037031;97,01077323;335,2084653
jazz and blues;Clare Teal;Get Happy;-8,001;90,84;4;10;1;159,32036;45,32424399;-27,32335305;14,16326248;-7,710621072;-8,69557671;14,72925323;-15,10763586;1,41502403;20,2448281;14,73670425;-7,428304991;4,753778189;21,84566987;2062,256528;2188,626818;2536,397065;891,9873637;1463,157475;995,2621014;1017,443336;392,1547275;542,5212393;454,2247561;522,1879084
jazz and blues;Clare Teal;Breaking Up Is Hard To Do;-11,215;92,727;1;9;0;183,66649;38,32945714;-79,37463077;-23,55841319;-14,96935824;-4,892575824;-0,468986813;-12,41510989;-4,374791209;7,508026374;-3,584408791;0,494349451;14,9393956;63,58039427;3500,011438;2834,242655;1963,256192;839,0600078;1293,979588;746,1042659;594,5025105;632,0296311;387,527144;371,1488725;382,2453263
jazz and blues;Clare Teal;Get It On Sam;-9,867;147,721;3;7;0;174,86322;43,70590476;-57,41395918;-13,1574932;-16,78291497;-3,754751701;-4,592758503;-18,05976531;-6,274751701;9,675328231;3,786571429;-1,853137755;4,158942177;20,73791661;2020,253045;1549,315203;1620,927487;681,7235588;662,7852438;681,0807704;611,3842763;511,9393684;398,3760736;251,0005702;366,7324547
jazz and blues;Clare Teal;Cheek To Cheek;-8,899;114,507;4;5;1;207,90812;42,99557637;-42,44868377;-18,80330907;-9,105941527;-6,706887828;4,958951074;-11,08470048;-2,961421241;13,57677327;10,43993079;-5,462970167;6,932856802;43,26658374;2845,106067;2639,577831;1653,413123;600,1488629;1071,575144;699,827725;672,3992112;451,2236331;473,9237687;347,3394256;364,4801871
jazz and blues;Clare Teal;The Very Thought Of You;-16,541;65,823;5;5;0;269,34812;35,94508904;-77,96374795;-20,48862877;-18,66907123;3,483190411;-12,4630863;-7,580442466;-0,128771233;10,46071507;5,079747945;-0,637405479;14,76210411;27,87689029;3124,01843;2913,480651;1691,614625;982,5250773;652,0416984;1188,859537;537,4226378;524,6925501;403,1278906;203,8374559;385,897851
jazz and blues;Clare Teal;Love Hurts;-13,494;162,393;4;1;1;273,162;38,35913444;-90,28395468;-16,06006042;-17,86236405;3,896229607;-8,099611782;-4,146030211;-2,116040786;3,058333837;-1,635777946;0,877672205;20,01041692;29,47236231;2717,884866;2133,541139;1707,151598;713,9653428;739,7876796;673,2891865;573,8411236;450,8432266;419,6077934;251,7605982;389,2157277
jazz and blues;Clare Teal;High Love;-14,064;91,705;3;5;1;212,45342;38,1029541;-94,94403115;-10,16954426;-18,03275738;-4,415513115;-7,69507541;-8,466540984;-2,810809836;3,004465574;-1,208414754;-0,065629508;10,14544426;35,94405862;3676,077786;2831,000157;1961,792541;834,9226274;606,6936485;761,6260431;805,9729869;537,4982717;495,2908327;268,677911;364,4186305
jazz and blues;Clare Teal;Begin The Beguine;-14,006;110,476;4;5;1;257,33179;36,34985888;-109,6403297;-26,30560219;-19,53049027;0,859884428;-4,768930657;-8,891167883;-1,932773723;-0,814924574;-3,950328467;-0,485355231;5,937156934;47,33130277;2650,729669;3528,350852;2205,387613;951,7203232;899,9073637;974,7195188;531,6623167;602,4062514;400,7411734;358,0997721;477,4075852
jazz and blues;Clare Teal;Love For Sale;-14,808;82,536;5;8;1;218,48771;36,96923593;-113,5269946;-8,429219601;-19,00868784;10,11572414;-8,988626134;-9,259196007;0,185163339;3,585945554;-1,578666062;0,419852995;13,27162795;51,79763815;3943,165829;2930,357475;2019,693562;1335,535262;771,8761565;1110,550853;728,5145157;779,1363834;525,1195769;368,6433838;526,0147899
jazz and blues;Clare Teal;All The Things You Are;-17,471;77,44;3;0;1;191,60771;34,76748395;-132,1522431;-22,71649771;-24,06668807;-3,395266055;-8,004655963;-14,81165596;3,293598624;6,488270642;-2,920211009;1,732130734;22,89416972;38,52922763;5376,00836;2263,012131;2303,347176;921,8912193;894,6786903;765,5103547;727,045499;892,3884253;580,6328152;310,9658607;509,7379403
jazz and blues;Clare Teal;Swing On A Star;-5,88;108,252;4;3;1;165,90322;48,27692126;-5,359181102;21,65956496;0,735970472;-4,938994094;9,917885827;-5,682942913;0,925261811;6,912344488;0,315730315;-4,921753937;3,077598425;12,0510858;1170,395453;1606,67331;1668,608289;583,9716271;1230,499108;496,4059812;616,3909164;330,6234514;314,7809408;406,9991701;299,6991384
jazz and blues;Clare Teal;Love Hurts;-10,863;161,935;4;1;1;217,49506;41,239604;-75,92983;7,338384;-6,295092;-3,271776;-5,997012;0,952824;-3,973126;5,401474;-5,540074;0,702898;18,139936;30,60696849;3131,804527;1792,041711;2150,920462;708,3247599;871,2872252;777,996651;626,7540027;453,1559115;463,115602;338,0337534;342,2780903
jazz and blues;Clare Teal;The Way You Look Tonight;-10,153;94,841;4;0;0;254,61506;43,78998212;5,24139327;7,213345952;-5,133362776;-20,3486898;3,207946372;-9,540446898;1,867885384;-13,74372871;-3,267148265;-0,506208202;15,76829548;18,59497415;2413,04808;1995,465947;2065,258959;644,3260434;840,2830125;598,0469491;489,7448081;438,3578452;343,4170364;331,9404393;312,1603468
jazz and blues;Clare Teal;Mountain Greenery;-12,424;96,14;4;5;1;178,80771;39,48312261;-28,68789331;6,004751592;-2,166286624;-21,75134076;4,197367834;0,058707006;4,732213376;-6,800452229;-0,350332803;-1,743888535;13,71420064;32,74575097;2831,146363;2914,808411;2547,737373;759,473728;1029,801715;1107,306051;694,9275292;772,2824537;486,5165514;382,722975;506,0989119
jazz and blues;Clare Teal;Life Plans;-14,228;112,369;4;7;1;247,24853;38,78177935;-65,74006581;12,56826323;-8,346489032;0,368051613;1,504043871;10,37801419;0,443950968;-7,097618065;-6,140069677;-2,772180645;9,448447742;26,70708718;3890,228491;3848,991796;1828,78345;1131,613295;988,7150276;981,9641187;728,3178979;511,5336821;494,9123284;385,9937864;378,2300156
jazz and blues;Clare Teal;I Only Have Eyes For You;-12,219;125,949;4;5;1;288,02567;39,78245541;-15,66174628;0,763130573;-6,776671975;-30,33156263;4,063687898;-0,550989384;0,014617834;-3,683026539;4,39246603;-0,984382166;18,52666454;28,12937149;1948,754749;2999,862995;1795,304388;639,9493586;875,4397101;623,7137525;422,2560713;492,7629985;302,6085795;347,000153;276,5539789
jazz and blues;Clare Teal;Let's Not Take A Raincheck;-15,401;73,876;5;9;1;249,67791;37,16971134;-30,44766208;-0,474218786;-10,7665441;-6,652971363;-0,761008018;-6,543484536;-3,128552119;-11,41241581;-3,495704467;-0,756162658;17,13326231;45,76442602;2781,858775;1579,115676;1520,479486;948,6923121;707,187276;826,9056398;672,861181;491,1523995;544,9941181;255,1382116;338,6033021
jazz and blues;Clare Teal;Who Bought The Car?;-10,77;200,634;4;8;1;135,94077;42,14025899;23,09972662;-21,11836871;-14,22569604;15,26426439;11,14690647;-31,12490468;4,689983813;0,704971223;4,791028777;-1,354805755;16,73488489;23,74758944;2948,24711;1891,961782;1952,377133;859,824547;1165,561105;1127,77095;910,846534;683,3945947;663,6947266;337,7156261;436,7823355
jazz and blues;Clare Teal;I Loves You Porgy;-14,291;121,069;5;0;1;336,74404;35,30897792;-23,19398565;23,28804305;-14,6266457;-4,440613687;-1,665793598;-12,70909161;2,366663355;-4,260246137;-2,954196468;-1,456619205;17,38447351;72,72836311;3856,502617;3451,855664;2309,65844;1697,686661;866,4214568;987,4810822;456,1911201;737,9145852;392,9501344;446,1005759;491,3573302
jazz and blues;Clare Teal;Blues In The Night;-11,162;240,451;4;3;1;337,44934;41,08591802;-1,98232794;33,5626343;0,383316073;-10,89359763;7,84985329;-1,38890507;0,886911543;-2,839354908;-1,713969795;0,092937433;20,71820388;38,83747372;2180,225415;2812,591626;2215,265683;672,8228405;1066,900234;747,7821304;543,9080388;603,9001737;395,5506148;411,7160273;467,7039063
jazz and blues;Clare Teal;Missing You;-9,429;131,585;3;1;1;225,14893;41,74421359;-51,64182524;-11,03367152;-13,65858252;9,894263754;-10,92421197;-4,375006472;-9,665566343;-1,164082524;-7,13861165;-1,768050162;3,575872168;50,73337324;3423,092519;3157,957733;1281,854812;792,5630904;591,5709089;677,8786376;701,1465284;441,2575491;401,3895763;237,8311389;487,21007
jazz and blues;Clare Teal;Reach Out (I'll Be There);-11,342;163,895;4;1;1;228,88444;40,52203167;-34,30177074;-10,9106365;-0,905755656;19,3471086;-12,79333484;-8,278895928;-28,12314027;-2,698508296;-10,24659125;7,049733032;13,02569532;43,31984525;2209,299442;2319,697892;2463,056714;769,4081443;1130,582059;509,0646347;900,7966829;550,0088881;531,3342721;299,0690557;331,9196531
jazz and blues;Clare Teal;What Love Knows;-13,874;130,003;4;0;0;276,47955;37,35973471;-63,20687771;-37,19010256;-8,328862919;-5,706285996;-5,075965483;-3,572789941;-2,750397436;0,001320513;-3,033586785;-0,210547337;-3,819804734;26,89792308;1965,962618;2096,119073;2084,871289;867,741686;1191,654227;1113,613517;569,9040104;610,0965417;400,0160096;335,7178888;679,1410671
jazz and blues;Clare Teal;Stay With Me;-10,524;97,237;3;10;1;262,32118;40,337656;-45,3182384;-29,4146624;-25,1175008;-14,8093088;-6,0270192;-12,919272;-12,5795312;3,4040752;-7,087224;0,3904128;6,9575616;60,68648042;3490,144776;3683,326969;1825,856192;1140,197099;871,0025351;951,3908605;771,5763747;581,2443051;474,0036857;276,6611861;484,7321308
jazz and blues;Clare Teal;Light Flight;-8,656;175,031;5;10;1;252,65587;45,44812788;-26,65123899;-23,3036782;-11,3926761;10,31741824;-20,88687736;13,07064046;-8,571075472;5,483261006;-0,174083857;1,769407757;8,380048218;34,22880699;1735,68414;1508,006152;657,9992047;604,9358371;581,2405194;486,0325906;320,0122724;244,1804798;323,4838443;171,754959;315,012608
jazz and blues;Clare Teal;Magic Day;-10,488;143,963;5;0;0;209,8673;42,47527181;-20,30183944;-20,84925917;-12,48108723;3,038355247;-3,64828445;-3,803326169;-7,342704172;-0,39006574;-4,358704172;-2,067532238;-2,767610619;41,71566014;1542,457125;2344,950118;1967,040054;676,1218683;1071,122201;758,679904;578,003785;392,5426907;450,4537724;298,1507971;377,6862969
jazz and blues;Clare Teal;Paradisi Carousel;-15,616;95,797;4;9;0;211,82649;35,93674397;-72,64326902;19,91150093;-7,196079777;13,93246382;-10,47511503;-22,45630983;-2,251998145;2,896163265;-1,378504638;2,970189239;8,091465677;48,88178449;3709,27777;2327,140609;1292,751214;1594,913971;532,7997586;884,7061707;628,0227536;514,2988754;472,492348;225,0710744;489,9235061
jazz and blues;Clare Teal;Alone With You;-10,764;115,564;4;2;1;243,04281;41,96281223;-45,85405022;-31,19300437;-5,200699782;-6,336276201;-4,085191048;3,172131004;-19,97273362;-8,655817686;-4,129646288;-3,037170306;8,597831878;52,85171053;2044,889431;2339,321752;1387,265959;1611,082988;973,0227091;764,3436051;684,0591639;406,4568774;440,9421121;293,5718537;272,2185796
jazz and blues;Clare Teal;Breakout;-7,333;113,993;4;8;0;202,89261;46,82939141;4,417960621;20,34749045;1,199198091;5,456110979;-15,37091527;-7,270323389;-6,593170644;0,355924821;4,113257757;5,02477685;0,780826969;37,63087528;1802,715265;2412,803506;919,4556487;563,9625332;668,3570296;662,4103185;449,7222752;314,5995048;268,6841631;214,339435;330,0010643
jazz and blues;Clare Teal;Don't Let The Sun Catch You Crying;-8,413;106,994;4;5;1;194,71628;44,79870169;-47,55130206;21,1248818;-9,820722326;3,259146341;-19,74715572;-3,562530957;-7,329198874;5,083427767;-3,343741088;2,503626642;12,55501876;35,94673613;2065,72934;1537,838347;1029,761139;701,7736432;335,1685864;787,2880894;414,9369766;476,1647164;288,4042378;121,7099514;361,7883258
jazz and blues;Clare Teal;Love Is A State Of Mind;-14,806;87,945;5;7;0;186,5922;38,20057762;-45,28537545;-15,12392599;-25,17338628;11,60785018;-6,241574007;-9,146803249;-0,899370036;5,154889892;-2,006398917;-2,073009025;18,91681047;28,81573999;3469,298032;2440,828647;1446,867993;1077,139207;702,175656;551,8287975;642,754774;628,6643322;467,4417743;255,4960442;340,0812584
jazz and blues;Clare Teal;Sleep_ Little Man;-14,728;85,184;3;6;1;299,10159;34,62079726;-61,70167534;-24,62133973;-31,84168082;-13,86807671;2,469720548;-5,694953425;3,561723288;0,142976712;-1,062294521;-5,335275342;13,31830274;70,14453578;3649,54116;2931,093399;2113,235158;1235,147438;1011,282747;656,8657841;578,6807798;588,7567125;499,2441128;328,7816745;377,2946116
jazz and blues;Clare Teal;Night And Day;-11,316;132,019;5;5;0;231,88853;39,2788926;-27,40520319;2,440100145;-22,14917707;-6,51638897;4,968165457;-14,26169666;1,757108853;3,260364296;1,851767779;-5,156457184;5,16425254;46,85291092;2273,145063;3129,093225;2324,28493;1631,316268;982,7474554;724,2834344;587,260721;547,5538363;371,4642831;481,4272388;455,4211582
jazz and blues;Clare Teal;Our Love Is Here To Stay;-14,357;121,549;1;11;0;224,02567;35,85284031;-77,19024496;3,516314729;-9,679565891;-7,043897674;13,31108527;-9,288;1,26935969;-4,60796124;2,571734884;-5,307843411;4,751102326;59,34185602;2279,899395;5024,215955;2346,824074;720,9611451;1454,799383;984,2318113;625,9181426;313,9211442;473,810941;373,6160384;258,2091296
jazz and blues;Clare Teal;You??re My Thrill;-16,595;59,519;1;7;1;366,91546;35,23577738;-64,90297143;-8,261886905;-26,29291548;-2,518558333;-8,70032381;-8,986065476;2,499097619;3,680266667;-0,603816667;-2,562717857;11,72340476;38,02849684;3451,10071;2791,999655;1988,919;1339,387024;689,8650626;854,294746;521,0623511;467,8797012;374,0578247;302,510893;446,9910186
jazz and blues;Clare Teal;Ill Wind;-14,205;71,442;1;3;1;252,23791;35,03907677;-92,25573131;31,50039596;-8,908828283;32,29946263;3,300628283;-21,92972929;7,145309091;-10,97010707;-4,266343434;1,532515152;12,53308283;49,71618862;7219,190067;4538,716011;4150,665444;1446,267619;1635,908911;1115,468836;548,5513379;632,512625;433,6371751;582,9593473;902,0218888
jazz and blues;Clare Teal;That??s The Way It Is;-15,269;77,426;4;7;0;255,45098;37,44435891;-58,16567822;-17,20018069;-20,37147525;-0,122800743;-5,685435644;-5,835149752;-7,466035891;4,058877475;-2,610157178;-0,599332921;9,821277228;20,63449077;2726,221458;2789,936762;1716,008104;1081,455193;792,3011562;891,7673656;560,6554166;434,6327963;419,1211254;234,9132591;455,2799333
jazz and blues;Clare Teal;Speak Low;-14,807;108,803;4;5;0;253,59628;36,60525364;-75,01652041;-28,60116764;-24,65309767;0,302027697;-12,88663703;1,544798834;2,556739067;-5,572798834;-2,39425656;0,19471137;14,22892566;52,86540488;5676,136439;3529,407583;1833,300299;1192,484871;675,6572607;1119,770933;892,8972831;582,7281731;511,498598;285,1810505;476,1857248
jazz and blues;Clare Teal;Velvet Moon;-12,988;110,501;3;9;1;240,50893;39,03940297;-72,73880997;-4,08409973;-12,52384367;15,63314151;-7,187214286;-10,80390431;-4,682923181;-4,742783019;-2,364727763;-0,314423181;4,767650943;38,31224401;2541,624678;5189,147894;2832,602204;1137,412207;958,4924281;934,37063;563,9675908;614,7902226;330,7526978;352,6885047;375,8208123
jazz and blues;Clare Teal;Something I Dreamed Last Night;-15,596;122,67;4;7;0;243,43465;37,4324843;-68,46977025;0,321557025;-20,5161405;15,48417521;-14,6554595;-9,056338843;3,098783471;4,807171901;0,608305785;-0,13342314;12,65925455;25,50899459;3176,544667;2951,583641;2103,307826;834,9208593;614,1869372;760,1975744;438,2825458;593,3267196;354,7287828;256,9759474;521,4241021
jazz and blues;Clare Teal;So Blue;-13,163;100,759;3;5;0;211,66975;39,36204734;-65,23374162;3,036940828;-27,20015976;17,74516963;-7,670410256;-15,35651085;-0,708786982;1,533599606;-3,801431953;0,05999211;17,07525641;26,08564234;2757,907192;2095,068774;1451,873506;1144,392763;638,4222501;677,3216306;537,408323;643,8859913;400,0014136;270,9535526;453,9925813
jazz and blues;Clare Teal;Madrugada;-17,977;158,271;4;11;0;279,82322;33,52627207;-56,76247748;-60,16149459;-5,352884685;-0,937069369;-2,309837838;-3,803027027;-5,770212613;3,455579279;1,839623423;1,597100901;7,46815045;34,44506808;2301,436263;2299,799429;2035,825776;781,8566074;1243,846057;558,3190914;576,8910509;410,5570805;412,0733355;337,8911285;541,5519591
jazz and blues;Clare Teal;This Time The Dream's On Me;-11,687;128,794;3;7;0;201,92608;39,64125148;-49,19380917;-8,115189349;-17,83879586;3,193622781;0,287483728;-8,070335799;0,674698225;-14,23901183;-2,665158284;-3,32660355;5,654173077;55,89605414;2459,922465;3777,856999;2853,327588;1132,915754;913,5807441;823,7993693;748,4561215;671,1556937;480,3546009;436,3704852;425,0142538
jazz and blues;Clare Teal;Blue Skies;-11,623;99,832;4;6;0;215,19628;40,71966667;-22,25607652;15,34430091;4,70204799;8,218857328;4,096326848;-1,269632944;4,768133593;3,163348898;5,720434501;-3,604835279;4,083251621;47,32688462;1360,743024;3482,23926;2235,738905;841,7489331;1309,479376;691,8263554;485,7777299;425,4464627;377,3749117;348,325281;390,766913
jazz and blues;Clare Teal;The Road Less Travelled (Jamie Cullum);-9,389;63,719;1;4;1;216,86812;44,54575225;-25,56374925;30,74626426;-10,01857508;12,36618769;-6,257618619;-21,51916817;0,974333333;1,290897898;3,816701201;-2,541355856;1,710641141;24,53445435;2170,88123;1925,215957;1292,387947;704,4556735;508,3400553;637,5999892;523,8972798;411,4492756;391,2489678;216,4458003;462,0008409
jazz and blues;Clare Teal;Change Partners;-10,326;145,677;4;0;1;201,74322;41,71908371;-41,26164536;-1,127030441;-14,16273212;21,38473516;-5,637404871;-6,356523592;0,170949772;-3,342977169;0,780808219;-4,005555556;1,013704718;37,90600278;2977,825565;2936,460891;2622,805094;1199,689283;1101,820538;898,4974339;719,8641554;591,5378216;528,961412;369,9308677;447,6736355
jazz and blues;Clare Teal;Miss Otis Regrets;-17,324;80,865;3;7;1;247,66649;33,46320517;-91,23360905;6,112710824;-16,47610985;18,58860743;-9,870705977;-24,07379321;3,31204685;-7,172470113;-4,832159935;5,017376414;19,33054766;53,10927167;4495,366144;3407,129728;2340,039389;1192,402274;638,7926204;841,9387187;556,4793208;891,4668546;344,8666331;273,9370525;570,8231631
jazz and blues;Clare Teal;I'm Beginning To See The Light;-9,401;94,093;4;2;0;184,18893;43,5307223;-25,62715568;-5,003917251;-2,556366059;2,051974755;-0,022692847;-2,220647966;4,132541374;3,956537167;3,50388359;-2,006611501;5,886922861;25,18372589;1623,787405;1784,052192;1826,940907;683,5679226;954,1437833;472,5155527;465,7785889;367,9708295;377,4437202;262,0084273;256,7828864
jazz and blues;Clare Teal;Out Of Nowhere;-13,583;130,676;4;0;1;248,99873;37,43815564;-53,16655512;-10,89048379;-5,961411154;1,851941634;-4,297396887;5,352352789;4,654398184;3,193439689;9,034950713;-7,104937743;-5,430151751;66,99860537;2045,672856;3816,483443;2090,031693;925,4135476;898,456023;819,672071;527,5369113;450,586783;444,3325239;340,1794789;371,8754731
jazz and blues;Chris Bailey;I Heard It Through the Grapevine;-14,305;125,662;3;0;1;213,9424;38,51709857;8,658739269;23,16598092;-2,979429253;-38,62146741;0,506041335;-16,64332591;-18,78134499;16,97163275;2,823516693;1,789653418;26,85726391;26,2482533;1627,958932;1291,69672;753,4244891;678,1685931;355,413637;319,509802;359,0451416;321,1707391;220,7190307;196,6263439;306,2858733
jazz and blues;Sticks & Stones;Synchronicity II;-4,196;186,44;4;2;1;272,87465;52,86590798;16,94830717;37,67113126;-5,94129364;-10,89652774;-24,78040054;-11,57180785;-5,414027064;21,04043166;3,983300406;1,737163735;3,845304465;9,180503964;883,8501718;885,153343;336,5080068;480,1717993;200,371035;289,0116568;246,095642;342,878206;218,2463037;76,24702222;255,0688222
jazz and blues;Sticks & Stones;Less Than Free;-6,405;122,516;4;7;1;261,27628;50,01496651;1,146560122;44,71645967;-0,474453577;-6,220473364;-20,94372298;-1,481070015;-1,644193303;-3,721782344;-4,744528158;1,697625571;-5,250621005;17,38326883;1355,136497;3285,126093;896,0205588;472,8841343;458,8985609;257,0711889;223,5737155;262,9936792;138,1779426;161,0794616;200,6633638
jazz and blues;Sticks & Stones;Best Excuse;-8,988;195,586;4;7;1;143,43791;46,88267546;-55,09122427;25,7560686;-11,13562269;-15,32342744;-18,42066491;-3,884029024;0,393651715;-0,123031662;-3,287564644;-0,793609499;4,205007916;27,13650287;3263,870437;578,0344486;626,3061205;746,5868223;477,3664057;175,6490282;347,4243007;211,7336668;189,1695793;203,0679685;114,1912482
jazz and blues;Sticks & Stones;Daylight Song;-5,433;146,955;1;7;1;105,53424;49,73195161;12,90564516;45,23404032;12,07868548;4,853099462;-13,40623387;3,310841398;-4,381142473;-0,91419086;-0,463443548;-0,91041129;-5,157067204;32,66427208;1364,842483;985,3610185;1385,981356;985,1383149;969,414036;471,8825477;524,3943437;241,8206415;295,4316459;320,862072;221,96348
jazz and blues;Sticks & Stones;Thanks For The Cash;-4,249;148,185;1;9;1;71,00036;49,6375969;-3,809589147;49,08959302;3,454697674;-10,28683333;-13,71978682;-3,170658915;-0,338255814;2,87124031;2,511034884;1,320616279;2,776689922;76,18331629;1608,485389;1505,626534;1467,607461;676,0917466;686,2900564;397,625358;617,7343783;269,4031297;314,4243582;299,5362117;213,144455
jazz and blues;Sticks & Stones;Home;-9,423;176,532;4;7;1;145,00526;45,12043381;44,61390224;33,15691446;-1,658460285;6,2699389;-18,24687576;-10,01176375;-4,326317719;-6,911301426;3,15989002;-0,962032587;5,793164969;30,94726778;4642,161237;755,4289023;596,6786054;762,2397058;585,679492;441,1471741;318,9851793;360,9103825;246,0734807;158,8843978;313,4908104
jazz and blues;Sticks & Stones;Atlantic City;-8,443;131,728;4;11;0;223,16363;40,53555337;20,04895225;14,51559831;-9,489363764;-20,95653511;-4,283226124;-5,957644663;-0,65176264;-3,957532303;1,428849719;-6,643039326;4,139883427;135,8618604;5320,985285;4350,586098;1731,583217;1944,746017;889,6914946;882,5352977;981,7952842;618,8110586;526,7663531;325,4482005;375,4632816
jazz and blues;Sticks & Stones;Dear Hero_;-6,339;179,929;4;7;1;246,56934;48,48884927;9,566519685;41,66763892;5,915435321;-14,69607087;-19,50187627;-1,488322835;-4,923616423;14,45323285;4,267868391;2,785472441;10,2282396;29,05052067;2632,662871;1368,998075;1068,056426;1107,325326;472,9357136;302,7372681;356,6675803;374,271373;227,2066993;160,8209583;217,8588431
jazz and blues;Sticks & Stones;Like Needed;-4,777;120,859;3;9;1;205,03465;49,95237521;-19,04159008;30,3541438;0,884900826;-18,33668099;-13,74817686;-1,340033058;-8,974294215;6,319355372;-3,407418182;1,679421488;3,175733884;30,7918162;1365,07267;1876,461945;712,3612277;744,6904595;505,48317;457,4624658;357,8174326;259,881031;194,3777131;193,3373271;197,5927569
jazz and blues;Sticks & Stones;Saved;-6,52;131,535;4;2;1;108,90404;50,14845326;-12,2317847;21,53568555;-9,957458924;-5,879660057;-24,73350142;-5,087903683;-1,566113314;3,726300283;-1,59609915;-1,353798867;-3,63578187;14,92431667;1755,271607;872,0536395;907,606939;588,324922;453,5530085;370,9218802;266,2810189;298,9936217;192,9560635;166,9999742;151,2047623
jazz and blues;Sticks & Stones;Black-White;-8,991;157,919;4;7;1;186,61832;46,75053398;-22,12652427;24,84407039;-13,92637864;-15,41401942;-24,49553884;-2,544099515;1,522415049;-1,359575243;-1,718992718;-1,409589806;-0,713148058;50,24340157;1507,886529;1648,880603;627,4295595;804,2690375;304,7048898;314,2485808;283,4881639;242,8767525;167,7984555;127,2357119;170,028524
jazz and blues;Sticks & Stones;Rogue;-7,067;126,975;1;9;1;232,54159;47,38663704;-38,03938667;37,70815852;1,896256296;-5,22725037;-21,40740889;-0,715343704;-9,382197037;6,732725926;-3,646696296;2,627788148;4,497063704;27,58628762;3587,508842;972,1686371;547,2355098;485,8110129;346,9665062;237,3539967;322,5230128;199,6230445;215,8154898;109,2364045;160,3767264
jazz and blues;Sticks & Stones;Cynical;-4,711;199,718;3;9;1;231,73179;51,4751375;-8,775325;58,90244444;7,3714375;-16,98878472;-21,01005694;3,735876389;-4,959938889;18,78350833;1,979634722;1,173725;-1,055388889;12,09573729;1699,378167;593,0709962;387,1729108;606,8074696;344,406128;288,6619359;245,4710756;271,2086569;161,0299713;119,1889697;245,3889713
jazz and blues;Sticks & Stones;A Whim And A Prayer;-7,64;84,535;4;7;1;235,44118;47,14483028;-31,64406489;25,24855574;-3,222354409;-31,7168985;-23,76436938;20,27281697;-7,22669218;13,97715973;2,257628952;-2,299124792;-2,762517471;33,93232122;2805,892241;1372,798595;541,8591004;828,2379121;369,8363203;222,7685362;322,5157346;291,9983141;217,061568;120,7239192;149,5055258
